"","Time","League","Matchup","MGM Market Name","BetRivers Market Name","Draftkings Market Name","Caesars Market Name","Fanduel Market Name","PointsBet Market Name","MGM Selection Name","BetRivers Selection Name","Draftkings Selection Name","Caesars Selection Name","Fanduel Selection","PointsBet Selection","MGM Odds","BetRivers Odds","Draftkings Odds","Caesars Odds","Fanduel Odds","PointsBet Odds","update_time"
"15","2023-08-12T07:00:00Z","World World Cup - Women","Australia (Women)-France (Women)","Anytime Goalscorer","To score",NA,"Anytime Goalscorer","Anytime Goalscorer","ANYTIME GOALSCORER 1","Ellie Carpenter","Ellie  Carpenter",NA,"Ellie Carpenter","Ellie Carpenter","E. Carpenter",2200,2200,NA,2200,3500,NA,2023-08-11 09:58:03
"16","2023-08-12T07:00:00Z","World World Cup - Women","Australia (Women)-France (Women)","Anytime Goalscorer","To score",NA,"Anytime Goalscorer","Anytime Goalscorer","ANYTIME GOALSCORER 1","Emily van Egmond","Emily  van Egmond",NA,"Emily van Egmond","Emily van Egmond","E. Van Egmond",400,750,NA,500,700,550,2023-08-11 09:58:03
"17","2023-08-12T07:00:00Z","World World Cup - Women","Australia (Women)-France (Women)","Anytime Goalscorer","To score",NA,"Anytime Goalscorer","Anytime Goalscorer","ANYTIME GOALSCORER 1","Estelle Cascarino","Estelle  Cascarino",NA,"Estelle Cascarino","Estelle Cascarino","E. Cascarino",1800,1300,NA,2000,2800,NA,2023-08-11 09:58:03
"18","2023-08-12T07:00:00Z","World World Cup - Women","Australia (Women)-France (Women)","Anytime Goalscorer","To score",NA,"Anytime Goalscorer","Anytime Goalscorer","ANYTIME GOALSCORER 1","Eugenie Le Sommer","Eugenie  Le Sommer",NA,"Eugenie Le Sommer","Eugenie Le Sommer","E. Le Sommer",187,175,NA,187,200,NA,2023-08-11 09:58:03
"19","2023-08-12T07:00:00Z","World World Cup - Women","Australia (Women)-France (Women)","Anytime Goalscorer","To score",NA,"Anytime Goalscorer","Anytime Goalscorer","ANYTIME GOALSCORER 1","Eve Perisset","Eve  Perisset",NA,"Eve Perisset","Eve Perisset","E. Perisset",900,480,NA,1000,1200,NA,2023-08-11 09:58:03
"20","2023-08-12T07:00:00Z","World World Cup - Women","Australia (Women)-France (Women)","Anytime Goalscorer","To score",NA,"Anytime Goalscorer","Anytime Goalscorer","ANYTIME GOALSCORER 1","Hayley Raso","Hayley  Raso",NA,"Hayley Raso","Hayley Raso","H. Raso",450,460,NA,450,500,NA,2023-08-11 09:58:03
"21","2023-08-12T07:00:00Z","World World Cup - Women","Australia (Women)-France (Women)","Anytime Goalscorer","To score",NA,"Anytime Goalscorer","Anytime Goalscorer","ANYTIME GOALSCORER 1","Kadidiatou Diani","Kadidiatou  Diani",NA,"Kadidatou Diani","Kadidiatou Diani","K. Simon",280,190,NA,260,230,NA,2023-08-11 09:58:03
"22","2023-08-12T07:00:00Z","World World Cup - Women","Australia (Women)-France (Women)","Anytime Goalscorer","To score",NA,"Anytime Goalscorer","Anytime Goalscorer","ANYTIME GOALSCORER 1","Katrina Gorry","Katrina  Gorry",NA,"Katrina Gorry","Katrina Gorry","K. Gorry",1200,480,NA,1100,1700,NA,2023-08-11 09:58:03
"23","2023-08-12T07:00:00Z","World World Cup - Women","Australia (Women)-France (Women)","Anytime Goalscorer","To score",NA,"Anytime Goalscorer","Anytime Goalscorer","ANYTIME GOALSCORER 1","Kenza Dali","Kenza  Dali",NA,"Kenza Dali","Kenza Dali","K. Dali",500,410,NA,450,440,NA,2023-08-11 09:58:03
"24","2023-08-12T07:00:00Z","World World Cup - Women","Australia (Women)-France (Women)","Anytime Goalscorer","To score",NA,"Anytime Goalscorer","Anytime Goalscorer","ANYTIME GOALSCORER 1","Kyah Simon","Kyah  Simon",NA,"Kyah Simon","Kyah Simon","K. Simon",400,410,NA,400,460,500,2023-08-11 09:58:03
"25","2023-08-12T07:00:00Z","World World Cup - Women","Australia (Women)-France (Women)","Anytime Goalscorer","To score",NA,"Anytime Goalscorer","Anytime Goalscorer","ANYTIME GOALSCORER 1","Kyra Cooney-Cross","Kyra  Cooney-Cross",NA,"Kyra Cooney-Cross","Kyra Cooney-Cross","K. Cooney-Cross",1600,900,NA,1600,2700,2000,2023-08-11 09:58:03
"26","2023-08-12T07:00:00Z","World World Cup - Women","Australia (Women)-France (Women)","Anytime Goalscorer","To score",NA,"Anytime Goalscorer","Anytime Goalscorer","ANYTIME GOALSCORER 1","Laurina Fazer","Laurina  Fazer",NA,"Laurina Fazer","Laurina Fazer","L. Fazer",900,900,NA,1000,1100,NA,2023-08-11 09:58:03
"27","2023-08-12T07:00:00Z","World World Cup - Women","Australia (Women)-France (Women)","Anytime Goalscorer","To score",NA,"Anytime Goalscorer","Anytime Goalscorer","ANYTIME GOALSCORER 1","Lea Le Garrec","Lea  Le Garrec",NA,"Lea Le Garrec","Lea Le Garrec","L. Le Garrec",450,575,NA,450,500,NA,2023-08-11 09:58:03
"28","2023-08-12T07:00:00Z","World World Cup - Women","Australia (Women)-France (Women)","Anytime Goalscorer","To score",NA,"Anytime Goalscorer","Anytime Goalscorer","ANYTIME GOALSCORER 1","Maelle Lakrar","Maelle  Lakrar",NA,"Maelle Lakrar","Maelle Lakrar","M. Lakrar",900,700,NA,1000,1200,NA,2023-08-11 09:58:03
"29","2023-08-12T07:00:00Z","World World Cup - Women","Australia (Women)-France (Women)","Anytime Goalscorer","To score",NA,"Anytime Goalscorer","Anytime Goalscorer","ANYTIME GOALSCORER 1","Mary Fowler","Mary  Fowler",NA,"Mary Fowler","Mary Fowler","M. Fowler",350,350,NA,340,350,425,2023-08-11 09:58:03
"30","2023-08-12T07:00:00Z","World World Cup - Women","Australia (Women)-France (Women)","Anytime Goalscorer","To score",NA,"Anytime Goalscorer","Anytime Goalscorer","ANYTIME GOALSCORER 1","Naomie Feller","Naomie  Feller",NA,"Naomie Feller","Naomie Feller","N. Feller",320,320,NA,320,340,NA,2023-08-11 09:58:03
"31","2023-08-12T07:00:00Z","World World Cup - Women","Australia (Women)-France (Women)","Anytime Goalscorer","To score",NA,"Anytime Goalscorer","Anytime Goalscorer","ANYTIME GOALSCORER 1","No goalscorer","Estelle  Cascarino",NA,"Mary Fowler","Grace Geyoro","E. Carpenter",NA,1300,NA,NA,NA,NA,2023-08-11 09:58:03
"32","2023-08-12T07:00:00Z","World World Cup - Women","Australia (Women)-France (Women)","Anytime Goalscorer","To score",NA,"Anytime Goalscorer","Anytime Goalscorer","ANYTIME GOALSCORER 1","Onema Grace Geyoro","Grace  Geyoro",NA,"Onema Grace Geyoro","Grace Geyoro","L. Le Garrec",NA,410,NA,450,NA,NA,2023-08-11 09:58:03
"33","2023-08-12T07:00:00Z","World World Cup - Women","Australia (Women)-France (Women)","Anytime Goalscorer","To score",NA,"Anytime Goalscorer","Anytime Goalscorer","ANYTIME GOALSCORER 1","Sakina Karchaoui","Sakina  Karchaoui",NA,"Sakina Karchaoui","Sakina Karchaoui","S. Karchaoui",2200,1300,NA,2200,3500,NA,2023-08-11 09:58:03
"34","2023-08-12T07:00:00Z","World World Cup - Women","Australia (Women)-France (Women)","Anytime Goalscorer","To score",NA,"Anytime Goalscorer","Anytime Goalscorer","ANYTIME GOALSCORER 1","Samantha Kerr","Samantha  Kerr",NA,"Samantha Kerr","Sam Kerr","S. Catley",240,190,NA,240,240,NA,2023-08-11 09:58:03
"35","2023-08-12T07:00:00Z","World World Cup - Women","Australia (Women)-France (Women)","Anytime Goalscorer","To score",NA,"Anytime Goalscorer","Anytime Goalscorer","ANYTIME GOALSCORER 1","Sandie Toletti","Sandie  Toletti",NA,"Sandie Toletti","Sandie Toletti","S. Toletti",800,480,NA,800,1000,NA,2023-08-11 09:58:03
