"","Time","League","Matchup","MGM Market Name","BetRivers Market Name","Draftkings Market Name","Caesars Market Name","Fanduel Market Name","PointsBet Market Name","MGM Selection Name","BetRivers Selection Name","Draftkings Selection Name","Caesars Selection Name","Fanduel Selection","PointsBet Selection","MGM Odds","BetRivers Odds","Draftkings Odds","Caesars Odds","Fanduel Odds","PointsBet Odds","update_time"
"65","2023-09-16T17:00:00Z","France Ligue 2","Rodez-Angers","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score",NA,"Draw 4-4","Draw 0-0","Angers 4-0","Draw 4-4","Draw 4-4",NA,15000,700,NA,12500,25000,NA,2023-09-11 08:45:53.880886
"66","2023-09-16T17:00:00Z","France Ligue 2","Rodez-Angers","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score",NA,"Rodez","Rodez","Rodez 1-0","Rodez 1-0","Rodez",NA,675,650,550,650,750,NA,2023-09-11 08:45:53.880886
"67","2023-09-16T17:00:00Z","France Ligue 2","Dunkerque-Grenoble","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score",NA,"Any other score","Dunkerque","Dunkerque 1-0","Dunkerque 1-0","Dunkerque",NA,NA,650,NA,NA,NA,NA,2023-09-11 08:45:53.880886
"68","2023-09-16T17:00:00Z","France Ligue 2","Dunkerque-Grenoble","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score",NA,"Draw 0-0","Draw 0-0","Dunkerque 1-0","Draw 0-0","Draw 0-0",NA,675,700,NA,650,700,NA,2023-09-11 08:45:53.880886
"69","2023-09-16T17:00:00Z","France Ligue 2","Dunkerque-Grenoble","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score",NA,"Draw 1-1","Draw 1-1","Dunkerque 1-0","Draw 1-1","Draw 1-1",NA,525,525,NA,460,500,NA,2023-09-11 08:45:53.880886
"70","2023-09-16T17:00:00Z","France Ligue 2","Dunkerque-Grenoble","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score",NA,"Draw 2-2","Draw 2-2","Dunkerque 2-1","Draw 2-2","Draw 2-2",NA,1450,1400,NA,1500,1500,NA,2023-09-11 08:45:53.880886
"71","2023-09-16T17:00:00Z","France Ligue 2","Dunkerque-Grenoble","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score",NA,"Draw 3-3","Draw 3-3","Dunkerque 3-0","Draw 3-3","Draw 3-3",NA,5500,6600,NA,6500,8000,NA,2023-09-11 08:45:53.880886
"72","2023-09-16T17:00:00Z","France Ligue 2","Dunkerque-Grenoble","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score",NA,"Draw 4-4","Draw 0-0","Dunkerque 4-0","Draw 4-4","Draw 4-4",NA,17500,700,NA,12500,25000,NA,2023-09-11 08:45:53.880886
"73","2023-09-16T17:00:00Z","France Ligue 2","Dunkerque-Grenoble","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score",NA,"Dunkerque","Dunkerque","Dunkerque 1-0","Dunkerque 1-0","Dunkerque",NA,650,650,550,625,700,NA,2023-09-11 08:45:53.880886
"74","2023-09-16T17:00:00Z","France Ligue 2","Dunkerque-Grenoble","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score",NA,"Grenoble","Grenoble","Grenoble 1-0","Grenoble 1-0","Grenoble",NA,650,650,500,600,750,NA,2023-09-11 08:45:53.880886
