"","League","Matchup","MGM Market Name","BetRivers Market Name","Draftkings Market Name","Caesars Market Name","Fanduel Market Name","PointsBet Market Name","MGM Selection Name","BetRivers Selection Name","Draftkings Selection Name","Caesars Selection Name","Fanduel Selection Name","PointsBet Selection Name","MGM Odds","BetRivers Odds","Draftkings Odds","Caesars Odds","Fanduel Odds","PointsBet Odds","caesars","Time","update_time","selection"
"513",NA,"Shelbourne-Dundalk","1st Goalscorer",NA,NA,NA,"First Goalscorer",NA,"Martin, John",NA,NA,NA,"Kameron Ledwidge",NA,700,NA,NA,NA,NA,NA,"First Goalscorer",NA,2023-10-05 11:39:13.109671,"Martin, John"
"514",NA,"Shelbourne-Dundalk","1st Goalscorer",NA,NA,NA,"First Goalscorer",NA,"Benson, Robbie",NA,NA,NA,"Kameron Ledwidge",NA,1400,NA,NA,NA,NA,NA,"First Goalscorer",NA,2023-10-05 11:39:13.109671,"Benson, Robbie"
"515",NA,"Shelbourne-Dundalk","1st Goalscorer",NA,NA,NA,"First Goalscorer",NA,"Coyle, Mark",NA,NA,NA,"Kameron Ledwidge",NA,1800,NA,NA,NA,NA,NA,"First Goalscorer",NA,2023-10-05 11:39:13.109671,"Coyle, Mark"
"516",NA,"Shelbourne-Dundalk","1st Goalscorer",NA,NA,NA,"First Goalscorer",NA,"Patrick Barrett",NA,NA,NA,"Kameron Ledwidge",NA,2800,NA,NA,NA,NA,NA,"First Goalscorer",NA,2023-10-05 11:39:13.109671,"Patrick Barrett"
"517",NA,"Shelbourne-Dundalk","1st Goalscorer",NA,NA,NA,"First Goalscorer",NA,"Andrew Boyle",NA,NA,NA,"Kameron Ledwidge",NA,3300,NA,NA,NA,NA,NA,"First Goalscorer",NA,2023-10-05 11:39:13.109671,"Andrew Boyle"
"518",NA,"Shelbourne-Dundalk","1st Goalscorer",NA,NA,NA,"First Goalscorer",NA,"Andrew Boyle",NA,NA,NA,"Andy Boyle",NA,NA,NA,NA,NA,4400,NA,"First Goalscorer",NA,2023-10-05 11:39:13.109671,"Andrew Boyle"
"519",NA,"Shelbourne-Dundalk","1st Goalscorer",NA,NA,NA,"First Goalscorer",NA,"John Mountney",NA,NA,NA,"John Martin",NA,NA,NA,NA,NA,900,NA,"First Goalscorer",NA,2023-10-05 11:39:13.109671,"John Mountney"
"520",NA,"Shelbourne-Dundalk","1st Goalscorer",NA,NA,NA,"First Goalscorer",NA,"Paul Doyle",NA,NA,NA,"Mark Coyle",NA,NA,NA,NA,NA,2000,NA,"First Goalscorer",NA,2023-10-05 11:39:13.109671,"Paul Doyle"
"521",NA,"Shelbourne-Dundalk","1st Goalscorer",NA,NA,NA,"First Goalscorer",NA,"No goalscorer",NA,NA,NA,"Nocorer",NA,NA,NA,NA,NA,750,NA,"First Goalscorer",NA,2023-10-05 11:39:13.109671,"No goalscorer"
"522",NA,"Shelbourne-Dundalk","1st Goalscorer",NA,NA,NA,"First Goalscorer",NA,"Patrick Barrett",NA,NA,NA,"Paddy Barrett",NA,NA,NA,NA,NA,3600,NA,"First Goalscorer",NA,2023-10-05 11:39:13.109671,"Patrick Barrett"
"523",NA,"Shelbourne-Dundalk","1st Goalscorer",NA,NA,NA,"First Goalscorer",NA,"Robbie McCourt",NA,NA,NA,"Robbie Benson",NA,NA,NA,NA,NA,1800,NA,"First Goalscorer",NA,2023-10-05 11:39:13.109671,"Robbie McCourt"
"524",NA,"Shelbourne-Dundalk","1st Goalscorer",NA,NA,NA,"First Goalscorer",NA,"Andrew Boyle",NA,NA,NA,"Sean Boyd",NA,NA,NA,NA,NA,650,NA,"First Goalscorer",NA,2023-10-05 11:39:13.109671,"Andrew Boyle"
"525","ireland---premier","Shelbourne-Dundalk","Home Team - Total Goals (0.5)","Total Goals by Home Team 0.5","Home Team: Team Over/Under 0.5","Home Team Over/Under 0.5 Goals","Home Team Over/Under 0.5 Goals",NA,"Over 0.5","Over","Over","Over","Over",NA,-370,-385,-425,-330,-400,NA,"Home Team Over/Under 0.5 Goals","2023-10-06T18:45:00.0000000Z",2023-10-05 11:39:13.109671,"Over 0.5"
"526","ireland---premier","Shelbourne-Dundalk","Home Team - Total Goals (0.5)","Total Goals by Home Team 0.5","Home Team: Team Over/Under 0.5","Home Team Over/Under 0.5 Goals","Home Team Over/Under 0.5 Goals",NA,"Under 0.5","Under","Under","Under","Under",NA,250,255,255,250,285,NA,"Home Team Over/Under 0.5 Goals","2023-10-06T18:45:00.0000000Z",2023-10-05 11:39:13.109671,"Under 0.5"
"527","ireland---premier","Shelbourne-Dundalk","Home Team - Total Goals (1.5)","Total Goals by Home Team 1.5","Home Team: Team Over/Under 1.5","Home Team Over/Under 1.5 Goals","Home Team Over/Under 1.5 Goals",NA,"Over 1.5","Over","Over","Over","Over",NA,120,140,130,130,136,NA,"Home Team Over/Under 1.5 Goals","2023-10-06T18:45:00.0000000Z",2023-10-05 11:39:13.109671,"Over 1.5"
"528","ireland---premier","Shelbourne-Dundalk","Home Team - Total Goals (1.5)","Total Goals by Home Team 1.5","Home Team: Team Over/Under 1.5","Home Team Over/Under 1.5 Goals","Home Team Over/Under 1.5 Goals",NA,"Under 1.5","Under","Under","Under","Under",NA,-172,-195,-195,-170,-174,NA,"Home Team Over/Under 1.5 Goals","2023-10-06T18:45:00.0000000Z",2023-10-05 11:39:13.109671,"Under 1.5"
